"Date","Direction","Headline"
"2011-07-01","1"," As Net Stocks Sizzle, Zynga Aims High for Its I.P.O."," U.S. Soccer Releases Open Letter to Fans"," Emily & Hui"," Hedge Fund Hippies"," Berkshire Dividends? Not on Munger's Watch"," Reviewing the Nissan Murano CrossCabriolet"," Compose to Close, Then Reopen in Fall With Matthew Lightner as Chef"," Video: Early Moves in Pennsylvania; Early Campaign Finance Results"," In Colombia, a Soccer Paradox"," With Production Normalizing, Toyota and Honda Raise Incentive Spending"," Keeping Score: How Much Extra an Extra Base Really Means"," The Minimalist: Watermelon and Tomato Salad"," The Plaza Hotel Reopens Its Tricycle Garage"," The Danger in Counting on Markets to Drive a Debt-Limit Deal"," Vain Glorious | Aesop Takes New York"," Apple and Microsoft Beat Google for Nortel Patents"," Forced Move May Mean the End of Teatro ZinZanni"," Uruguay Open to Rights Cases of Dictator Era"," C.W. Whalen Jr., 90, Dies; Led Vietnam War Dissent"," Anti-Gay Church Helped Train Agents"," Corn Prices Fall Sharply After a Larger-Than-Expected Estimate of Crop"," U.S. Charges 5 in Frauds Involving Penny Stocks"," The Google Inquiry Evokes Microsoft Memories"," Boeing Labor Dispute Is Making New Factory a Political Football"," N.H.L. Free Agents: Where in the World Is Jaromir Jagr?"," The Price of Liberty: Weeds"," Two Rulings Find Cuts in Public Pensions Permissible"," Mob Figure May Unearth Corruption of Lawmen"," Plan Issued to Save Northern Spotted Owl"," Tripoli Refugees Stream Into Libya’s Mountains"," On the Internet, Nobody Knows You’re a Youngster With Issues"," At Morgan Stanley, Speculation Swirls Over the Next No. 2"
"2011-07-02","0"," Analysis: Tsonga Lost, on His Own Terms"," Net Lending By Domestic Business"," 30 Seconds With Amar’e Stoudemire"," Agüero’s Volley Saves Argentina in Copa América Opener"," Nike Re-Signs Vick"," Mets’ Buchholz Is Dealing With Depression and Anxiety"," Britain: Church Bars Gay Priests With Partners From Being Bishops"," When States Shut Down for Business"," Hemingway, Hounded by the Feds"," Is Natural Gas a Promising Option?"," The Week’s Business News in Photos"," For Home Prices, It’s Back to at Least 2004"," A New Type of Student Loan, but Still a Risk"," Tracing Unscooped Dog Waste Back to the Culprit"," No End in Sight as Minnesotans Grapple With State Shutdown"," Regulators Provide $14 Billion Bailout for Bank of Moscow"," Nortel Sells Last Patent Assets for $4.5 Billion to Alliance Including Apple and Microsoft"," 'On a Clear Day' Revival Now Has One to Open"," With Net Stocks Sizzling, Zynga Aims High for Its Initial Offering"
"2011-07-03","0"," Analysis: How Djokovic Beat Nadal"," Reader Q. and A.: Restoring Gun Rights for People With a History of Mental Illness"," Big Banks Easing Terms on Loans Deemed as Risks"," Some With Histories of Mental Illness Petition to Get Their Gun Rights Back"," Klitschko Wins Unanimous Decision"," Expanding Hispanic Students’ Academic Horizons"," Thanks to Dewhurst, Speculation Fills the Air"," Unfinished Business: The Defense of Marriage Act"," Unfinished Business: ‘Don’t Ask, Don’t Tell’"," How the Pay Figures Were Calculated"," Paperback Business Best Sellers"," Hardcover Business Best Sellers"," The Markets and Greece: Variations on a Theme"," Emily Steinberg, Zachary Fadem"," Charlene Wittstock and Prince Albert II"," Emily Schlesinger, Hui Li"," The Swindler and the Home Loans"," World Bank Is Opening Its Treasure Chest of Data"," A Timely Reminder of the Mets’ Conundrum"," Restoring Gun Rights"," Burgers, Dogs and History"," ‘Miss New India’"," Taking Stock of Race in Obama’s America"," Letters: The 6.19.11 Issue"," Horse Farm Prices Take a Tumble"," The Stock of Summer Stages"," Cracking Open the World Bank"," Animal Planet"," The Swindler And the Home Loans"
"2011-07-04","0"," Romney Says Obama Made the Recession Worse"," The Bicycle Dividend"," Hackers Claim Small Breach on Apple Site"," Six Yankee All-Stars, but One Big Omission as Sabathia Is Left Out"," Hedge Funds Seeking Gains in Greek Crisis"," Clowns and Comedy Open 59E59 Season"," 2 Republicans Open Door to Increases in Revenue"," An Alchemist Reaches Out Across Centuries"," Marital Bankruptcy Filed in Faraway Places"," Boeing’s Dreamliner Lands in Japan for Week of Tests"," U.S. Airlines Challenge European Emissions Rule"," Playmaker Is the Piece Argentina Is Missing"
"2011-07-05","0"," N.B.A. Disputes Forbes Analysis Suggesting League is Profitable"," Executive Pleads Guilty to Leaking Apple Secrets"," Verizon to Drop Its Unlimited Mobile-Data Plan"," Verizon to Drop Its Unlimited Mobile-Data Plan"," Obama Seeks to Reopen Budget Talks"," Our Opening in Arles"," Looking at Ken Lay and the Lack of Financial Crisis Cases"," Roundup: Michigan Admissions, Student Loans and Prospects for Film Graduates"," Toyota Turns to a Bulldog to Talk Up the RAV4"," Winning? Comedy Central Plans Roast of Charlie Sheen"," Gun Rights and Mental Illness: Answering Readers’ Questions"," In Shift to New Court, Risks for Madoff Trustee’s Case"," Winning? Comedy Central Plans Roast of Charlie Sheen"," Calling Foul on N.B.A.’s Claims of Financial Distress"," Former Editor Denies Knowing That Missing Girl’s Phone Was Hacked"," Netflix Expanding to Central and South America"," Liquidity Trapped"," Hot Dogs, Explosions and History"," This Week in Small Business: Worse Than We Think?"," Iran: Rights Lawyer Is Sentenced"," 8 Missing in Mexico After Vessel Sinks"," Bangladesh: Son of Ex-Premier Is Charged in Grenade Attack"," British Tabloid Hacked Missing Girl’s Voice Mail, Lawyer Says"," Profit Lag May Dampen Stock Rally"," Markets Post an Upturn in Europe"," Bair Has Been Effective Watchdog at F.D.I.C."," New CDs by David Weiss and Lloyd"," Complaints Lead to Ban on Pop-Up Car Markets"," For Many Millions, Psoriasis Means Misery"," For an American, a Victory Carries Added Meaning"," Businessman in Chinese Charity Scandal Resigns"," Senegal: Canadian Company to Help Finance Zinc Supplements for Children"," Microsoft to Partner With China’s Leading Search Engine"," Countdown To the Final Shuttle Mission"," COUNTDOWN TO THE FINAL SHUTTLE MISSION"," Senegal: Canadian Company to Help Finance Zinc Supplements for Children"," DOGS DOWN"
"2011-07-06","1"," The Dogs (and Bears, and Camels) of War"," Joel I. Klein, Former Schools Chancellor, to Tackle Hacking Case"," After Hacking Revelations, a Boycott Spreads Online"," TimesCast | British Phone Hacking"," What’s Missing From the Women’s Game? Cynicism"," TimeCast | Dismissal or Plea?"," City to Open Sunday, 7/24, So Gay Couples Can Say I Do"," Video of British Debate on Hacking Scandal"," The Price of Bad Pricing"," Would You Like Some Dog Food With Your Diapers?"," Angel Investors Learning to Assess Business Plans"," TimesCast | U.K. Phone-Hacking Scandal"," Big Business Leaves Deficit to Politicians"," Gaza: Israeli Missile Strike Kills Two"," Greek Finance Minister Moves From Crisis to Crisis"," Strauss-Kahn Lawyers and Prosecution Meet to Discuss Dismissal or Plea Deal"," Antitax Extremism in Minnesota"," Illinois: Raise Issue May Go to Court"," Dodgers Are Pressing M.L.B. for Files in Bankruptcy Court"," Brooklyn Market: Woodstock of Eating"," With Help From Others, Newark Is Building for Business"," Woods to Skip British Open"," Scandal Grows Over Hacking of Girl’s Cell"," Woods Out of British Open"," Netflix to Stream Films and TV Abroad"
"2011-07-07","1"," On Gay Rights, Moving Real-Life Friends to Action"," Bad Week for Gay Rights on the Subcontinent"," Blue Marlin and Tuna at Grave Risk, Group Warns"," In Rough Year, Renaissance Notches 21 Percent Gain"," Academy Defends Cutting Grammy Categories"," A Treatise on Issues of the Workplace. Not."," MasterCard Brings ‘Priceless’ to a Pricey Place"," Apple Customers Have Downloaded 15 Billion Apps"," The Semi-Inevitability of Mitt Romney"," How to Design a Hot Product"," NYSE Euronext Shareholders Approve Deal With Deutsche Börse"," Regulators Finalize New Derivatives Rules"," Opening Doors at West Point"," Internet Providers to Help Thwart Online Piracy"," Pfizer Puts Nutrition and Animal Health Units on the Block"," Thursday Reading: Measles Cases Spike as Unvaccinated Travelers Return Home"," Rhode Island Rejects Tax Change Said to Favor Small Business"," Q&A: Lowering the Volume on the iPod Shuffle"," North Carolina: Lab Staff Accused of Animal Abuse"," Roles in The News of the World Hacking Scandal"," Federal Judge Holds Financial Fate of Wilpon and Katz"," Too Many Classes of Zynga Stock"," Building Boom in China Stirs Fears of Debt Overload"," Fewer Americans File for Bankruptcy"," Under an Enchantment and Catching Z’s for a Century, but With Both Eyes Open"," Companions in Battle: Animals of the Civil War"," Long Wait for Premiere of Long Play by Ibsen"," Libyan Rebels Gain Inches Toward Link to Tripoli"," Creamer Set to Defend Her Open Title"," F.D.I.C. Rule Puts at Risk 2 Years of Executives’ Pay"," Murdoch Facing Parliament’s Ire in Hacking Case"
"2011-07-08","0"," Uploaded Upheaval: Famous Tracker Videos"," Podcast: Jobs, Greece, Japan and Mutual Funds"," Consulting Group Says E.V.’s Are Not Needed to Curb Greenhouse Emissions"," The Minimalist: Pasta With Creamy Leek and Garlic Pesto"," More Cakes and Ale: Literary Food Issues"," One Price Fits All"," Introducing Start: In the Trenches With Young Businesses"," Comparing Recessions and Recoveries: Job Changes"," Riffing on Life After Goldman Sachs"," VC Calls Tech Stocks 'Cheap'"," News Corp. Deal for BSkyB in Limbo"," Business-for-Sale Market Shows Improvement"," Men, Women and the Great Recession"," A Group’s Formation and Dissolution"," The Mets Finally Act Like They Miss Reyes"," A Proposal for Drawing a Clearer Picture of Public Pension Finances"," Biggest Stock of Foreclosed Homes: Right Here"," Empty, Uncared For and a Blight on Its Mission Street Neighborhood"," Key Figures in the Phone Hacking Case"," A Davis Cup Quarterfinal Built for the Home Team"," What Does ‘3,000 Hits’ Really Mean?"," First U.S. Open or 31st, Challenge Is Same"," To Slow Piracy, Internet Providers Ready Penalties"," Grant a Few Rights, See What Happens?"," I.R.S. Drops Audits of Political Donors"," E.P.A. Issues Tougher Rules for Power Plants"," Hoping Moves Pay Off After Free-Agent Frenzy"," June Sales Reports Show Shoppers Opened Wallets"," Stocks Gain on Potential Jobs Improvement"," Roasted Pepper Sauce"," Paid Notice: Deaths  O'NEIL, CAROL MCCAHEY (ROUTH)"," U.S. Regulator Adopts New Rules on Derivatives, a Key Step in a Wall St. Overhaul"," E.P.A. Issues Rules to Slash Power Plant Emissions and Protect the East"
"2011-07-09","0"," Japan Joins France in Women’s World Cup Semifinals"," Rain Suspends Play at United States Women’s Open"," For Price and Jeter, Not Their First Historic Meeting"," Nigeria: Ex-Finance Minister Back"," China: Dissident Writer Flees"," Lost Day for Jeter and Missed Opportunity for Fans"," Memory AWOL, Robbery Suspect Still Figures He Didn’t Do It"," Spain Moves Into Early Davis Cup Lead"," A Demonstration of Science Seemingly Made for TV"," Exxon to Face Lawsuit Over Rights Violations in Indonesia"," Sudan Movement’s Mission Is Secured: Statehood"," Air Service Cutbacks Hit Hardest Where Recession Did"," Europe Explores Passage of Consumer Rights Bill"," Israel Blocks Air Travelers to Palestinian Conference"," Atlantis Lifts Off for Last Space Shuttle Mission"," French Prosecutors Open Strauss-Kahn Inquiry"," Academy Defends Cutting Grammy Categories"," European Commission Explores Passage of a Consumer Rights Bill"
"2011-07-10","0"," Rodriguez to Have Surgery, Will Miss Four to Six Weeks"," Bryans Keep U.S. Alive in Davis Cup"," Fred Newman, Writer and Political Figure, Dies at 76"," Flamboyant Financier Refocuses After Fall"," Legal Tactic Raises Issues for Juveniles"," China’s Struggle With Inflation Continues as Price Index Rises"," Alabama, 1963: The Heart of Civil Rights in America"," Behind the Rush Into Exchange-Traded Funds"," An Inflation Hedge Carries Its Own Risks"," China’s Rapid Growth Doesn’t Ensure Stock Gains"," Italy Premier Loses Appeal on a Fine"," An Epidemic of Heater Failures"," Suzanne Fleming and Catherine Guerriere"," Melissa Honrado and Daniel Cho"," Robyn Stecher and James Weiss"," Restaurant Report: Venissa, on Isola di Mazzorbo, Italy"," ‘The Crimean War’"," Why the Crimean War Matters"," Hasidic Sleuth’s Beat: Mean Streets of Brooklyn"," A Thriller of Iraq and the Financial Crisis"
